year,state,office,candidatevotes,totalvotes,Vote Percent,party_simplified
2010,ALASKA,US SENATE,1459,255503,0.571030477,LIBERTARIAN
2010,ALASKA,US SENATE,60045,255503,23.50070254,DEMOCRAT
2010,ARIZONA,US SENATE,24603,1708484,1.440048604,OTHER
2010,ARIZONA,US SENATE,1005615,1708484,58.86007712,REPUBLICAN
2010,ARIZONA,US SENATE,7,1708484,0.00040972,OTHER
2010,ARIZONA,US SENATE,39,1708484,0.002282726,OTHER
2010,ARIZONA,US SENATE,14,1708484,0.00081944,OTHER
2010,ARIZONA,US SENATE,5938,1708484,0.347559591,OTHER
2010,ARIZONA,US SENATE,80097,1708484,4.688191402,LIBERTARIAN
2010,ARIZONA,US SENATE,592011,1708484,34.65124637,DEMOCRAT
2010,ARIZONA,US SENATE,160,1708484,0.009365028,OTHER
2010,ARKANSAS,US SENATE,25234,779957,3.235306562,OTHER
2010,ARKANSAS,US SENATE,451618,779957,57.90293567,REPUBLICAN
2010,ARKANSAS,US SENATE,14430,779957,1.850101993,OTHER
2010,ARKANSAS,US SENATE,143,779957,0.018334344,OTHER
2010,ARKANSAS,US SENATE,376,779957,0.048207786,OTHER
2010,ARKANSAS,US SENATE,288156,779957,36.94511364,DEMOCRAT
2010,CALIFORNIA,US SENATE,175242,10000160,1.752391962,LIBERTARIAN
2010,CALIFORNIA,US SENATE,5218441,10000160,52.18357506,DEMOCRAT
2010,CALIFORNIA,US SENATE,125441,10000160,1.25438993,OTHER
2010,CALIFORNIA,US SENATE,10,10000160,9.99984E-05,OTHER
2010,CALIFORNIA,US SENATE,5,10000160,4.99992E-05,OTHER
2010,CALIFORNIA,US SENATE,128510,10000160,1.285079439,OTHER
2010,CALIFORNIA,US SENATE,135093,10000160,1.350908385,OTHER
2010,CALIFORNIA,US SENATE,41,10000160,0.000409993,OTHER
2010,CALIFORNIA,US SENATE,4217366,10000160,42.17298523,REPUBLICAN
2010,CALIFORNIA,US SENATE,11,10000160,0.000109998,OTHER
2010,COLORADO,US SENATE,67,1772286,0.003780428,OTHER
2010,COLORADO,US SENATE,19415,1772286,1.095477818,OTHER
2010,COLORADO,US SENATE,19,1772286,0.001072062,OTHER
2010,COLORADO,US SENATE,11330,1772286,0.639287338,OTHER
2010,COLORADO,US SENATE,22589,1772286,1.274568552,LIBERTARIAN
2010,COLORADO,US SENATE,38768,1772286,2.187457329,OTHER
2010,COLORADO,US SENATE,822731,1772286,46.42202218,REPUBLICAN
2010,COLORADO,US SENATE,851590,1772286,48.0503711,DEMOCRAT
2010,COLORADO,US SENATE,10,1772286,0.000564243,OTHER
2010,COLORADO,US SENATE,5767,1772286,0.325398948,OTHER
2010,CONNECTICUT,US SENATE,45,1153115,0.003902473,OTHER
2010,CONNECTICUT,US SENATE,7,1153115,0.000607051,OTHER
2010,CONNECTICUT,US SENATE,17,1153115,0.001474268,OTHER
2010,CONNECTICUT,US SENATE,45,1153115,0.003902473,OTHER
2010,CONNECTICUT,US SENATE,31,1153115,0.00268837,OTHER
2010,CONNECTICUT,US SENATE,5,1153115,0.000433608,OTHER
2010,CONNECTICUT,US SENATE,15,1153115,0.001300824,OTHER
2010,CONNECTICUT,US SENATE,605204,1153115,52.48427087,DEMOCRAT
2010,CONNECTICUT,US SENATE,6735,1153115,0.584070106,OTHER
2010,CONNECTICUT,US SENATE,30836,1153115,2.674147852,OTHER
2010,CONNECTICUT,US SENATE,11275,1153115,0.977786257,OTHER
2010,CONNECTICUT,US SENATE,498341,1153115,43.21693847,REPUBLICAN
2010,CONNECTICUT,US SENATE,559,1153115,0.048477385,OTHER
2010,DELAWARE,US SENATE,25,307402,0.008132673,OTHER
2010,DELAWARE,US SENATE,8201,307402,2.667842109,OTHER
2010,DELAWARE,US SENATE,123053,307402,40.0299933,REPUBLICAN
2010,DELAWARE,US SENATE,10,307402,0.003253069,OTHER
2010,DELAWARE,US SENATE,174012,307402,56.607309,DEMOCRAT
2010,DELAWARE,US SENATE,2101,307402,0.683469854,LIBERTARIAN
2010,FLORIDA,US SENATE,13,5411106,0.000240247,OTHER
2010,FLORIDA,US SENATE,3647,5411106,0.067398421,OTHER
2010,FLORIDA,US SENATE,4792,5411106,0.088558605,OTHER
2010,FLORIDA,US SENATE,4301,5411106,0.079484675,OTHER
2010,FLORIDA,US SENATE,15340,5411106,0.283491028,OTHER
2010,FLORIDA,US SENATE,18,5411106,0.000332649,OTHER
2010,FLORIDA,US SENATE,2,5411106,3.6961E-05,OTHER
2010,FLORIDA,US SENATE,4443,5411106,0.082108907,OTHER
2010,FLORIDA,US SENATE,24850,5411106,0.45924068,LIBERTARIAN
2010,FLORIDA,US SENATE,6,5411106,0.000110883,OTHER
2010,FLORIDA,US SENATE,7397,5411106,0.136700334,OTHER
2010,FLORIDA,US SENATE,47,5411106,0.000868584,OTHER
2010,FLORIDA,US SENATE,4,5411106,7.3922E-05,OTHER
2010,FLORIDA,US SENATE,18,5411106,0.000332649,OTHER
2010,FLORIDA,US SENATE,1607549,5411106,29.7083258,OTHER
2010,FLORIDA,US SENATE,2645743,5411106,48.89468068,REPUBLICAN
2010,FLORIDA,US SENATE,1092936,5411106,20.19801497,DEMOCRAT
2010,GEORGIA,US SENATE,24,2555258,0.00093924,OTHER
2010,GEORGIA,US SENATE,996516,2555258,38.99864515,DEMOCRAT
2010,GEORGIA,US SENATE,52,2555258,0.00203502,OTHER
2010,GEORGIA,US SENATE,68750,2555258,2.690530663,LIBERTARIAN
2010,GEORGIA,US SENATE,12,2555258,0.00046962,OTHER
2010,GEORGIA,US SENATE,1489904,2555258,58.30738031,REPUBLICAN
2010,HAWAII,US SENATE,79939,370583,21.57114601,REPUBLICAN
2010,HAWAII,US SENATE,7762,370583,2.094537526,OTHER
2010,HAWAII,US SENATE,2957,370583,0.797931907,LIBERTARIAN
2010,HAWAII,US SENATE,277228,370583,74.80861238,DEMOCRAT
2010,HAWAII,US SENATE,2697,370583,0.727772186,OTHER
2010,IDAHO,US SENATE,112057,449530,24.92759104,DEMOCRAT
2010,IDAHO,US SENATE,17429,449530,3.87716059,OTHER
2010,IDAHO,US SENATE,319953,449530,71.17500501,REPUBLICAN
2010,IDAHO,US SENATE,91,449530,0.020243365,OTHER
2010,ILLINOIS,US SENATE,561,3704473,0.015143854,OTHER
2010,ILLINOIS,US SENATE,468,3704473,0.012633376,OTHER
2010,ILLINOIS,US SENATE,12,3704473,0.000323933,OTHER
2010,ILLINOIS,US SENATE,3,3704473,8.09832E-05,OTHER
2010,ILLINOIS,US SENATE,87247,3704473,2.355179806,LIBERTARIAN
2010,ILLINOIS,US SENATE,15,3704473,0.000404916,OTHER
2010,ILLINOIS,US SENATE,117914,3704473,3.183016856,OTHER
2010,ILLINOIS,US SENATE,9,3704473,0.00024295,OTHER
2010,ILLINOIS,US SENATE,19,3704473,0.000512893,OTHER
2010,ILLINOIS,US SENATE,16,3704473,0.00043191,OTHER
2010,ILLINOIS,US SENATE,1719478,3704473,46.41626488,DEMOCRAT
2010,ILLINOIS,US SENATE,1778698,3704473,48.01487283,REPUBLICAN
2010,ILLINOIS,US SENATE,33,3704473,0.000890815,OTHER
2010,INDIANA,US SENATE,697775,1744481,39.99900257,DEMOCRAT
2010,INDIANA,US SENATE,161,1744481,0.009229106,OTHER
2010,INDIANA,US SENATE,94330,1744481,5.407338916,LIBERTARIAN
2010,INDIANA,US SENATE,952116,1744481,54.57875437,REPUBLICAN
2010,INDIANA,US SENATE,99,1744481,0.00567504,OTHER
2010,IOWA,US SENATE,371686,1116063,33.30331711,DEMOCRAT
2010,IOWA,US SENATE,718215,1116063,64.35254999,REPUBLICAN
2010,IOWA,US SENATE,872,1116063,0.07813179,OTHER
2010,IOWA,US SENATE,25290,1116063,2.266001113,LIBERTARIAN
2010,KANSAS,US SENATE,17922,837692,2.139449822,LIBERTARIAN
2010,KANSAS,US SENATE,220971,837692,26.37854963,DEMOCRAT
2010,KANSAS,US SENATE,587175,837692,70.09437836,REPUBLICAN
2010,KANSAS,US SENATE,11624,837692,1.387622181,OTHER
2010,KENTUCKY,US SENATE,600052,1356096,44.24848978,DEMOCRAT
2010,KENTUCKY,US SENATE,755706,1356096,55.72658573,REPUBLICAN
2010,KENTUCKY,US SENATE,338,1356096,0.024924489,OTHER
2010,LOUISIANA,US SENATE,715415,1264994,56.5548137,REPUBLICAN
2010,LOUISIANA,US SENATE,9190,1264994,0.726485659,OTHER
2010,LOUISIANA,US SENATE,4043,1264994,0.319606259,OTHER
2010,LOUISIANA,US SENATE,13957,1264994,1.103325391,LIBERTARIAN
2010,LOUISIANA,US SENATE,4810,1264994,0.380238958,OTHER
2010,LOUISIANA,US SENATE,7474,1264994,0.590832842,OTHER
2010,LOUISIANA,US SENATE,5879,1264994,0.464745287,OTHER
2010,LOUISIANA,US SENATE,5734,1264994,0.453282782,OTHER
2010,LOUISIANA,US SENATE,9973,1264994,0.788383186,OTHER
2010,LOUISIANA,US SENATE,8167,1264994,0.64561571,OTHER
2010,LOUISIANA,US SENATE,3780,1264994,0.298815647,OTHER
2010,LOUISIANA,US SENATE,476572,1264994,37.67385458,DEMOCRAT
2010,MARYLAND,US SENATE,655666,1833858,35.75336804,REPUBLICAN
2010,MARYLAND,US SENATE,80,1833858,0.004362388,OTHER
2010,MARYLAND,US SENATE,20717,1833858,1.129694884,OTHER
2010,MARYLAND,US SENATE,14746,1833858,0.804097155,OTHER
2010,MARYLAND,US SENATE,6,1833858,0.000327179,OTHER
2010,MARYLAND,US SENATE,84,1833858,0.004580507,DEMOCRAT
2010,MARYLAND,US SENATE,14,1833858,0.000763418,OTHER
2010,MARYLAND,US SENATE,1644,1833858,0.089647072,OTHER
2010,MARYLAND,US SENATE,110,1833858,0.005998283,OTHER
2010,MARYLAND,US SENATE,1140531,1833858,62.19298332,DEMOCRAT
2010,MARYLAND,US SENATE,204,1833858,0.011124089,OTHER
2010,MARYLAND,US SENATE,56,1833858,0.003053672,OTHER
2010,MISSOURI,US SENATE,1,1943899,5.1443E-05,OTHER
2010,MISSOURI,US SENATE,789736,1943899,40.62639057,DEMOCRAT
2010,MISSOURI,US SENATE,7,1943899,0.000360101,OTHER
2010,MISSOURI,US SENATE,3,1943899,0.000154329,OTHER
2010,MISSOURI,US SENATE,41309,1943899,2.125058967,OTHER
2010,MISSOURI,US SENATE,4,1943899,0.000205772,OTHER
2010,MISSOURI,US SENATE,58663,1943899,3.017800822,LIBERTARIAN
2010,MISSOURI,US SENATE,2,1943899,0.000102886,OTHER
2010,MISSOURI,US SENATE,1054160,1943899,54.22915491,REPUBLICAN
2010,MISSOURI,US SENATE,14,1943899,0.000720202,OTHER
2010,NEVADA,US SENATE,3175,721404,0.440114,OTHER
2010,NEVADA,US SENATE,2510,721404,0.347932642,OTHER
2010,NEVADA,US SENATE,362785,721404,50.28874251,DEMOCRAT
2010,NEVADA,US SENATE,4261,721404,0.590653781,OTHER
2010,NEVADA,US SENATE,16197,721404,2.245205183,OTHER
2010,NEVADA,US SENATE,5811,721404,0.805512584,OTHER
2010,NEVADA,US SENATE,321361,721404,44.54660634,REPUBLICAN
2010,NEVADA,US SENATE,3185,721404,0.441500186,OTHER
2010,NEVADA,US SENATE,2119,721404,0.293732777,OTHER
2010,NEW HAMPSHIRE,US SENATE,4753,454710,1.045281608,LIBERTARIAN
2010,NEW HAMPSHIRE,US SENATE,273218,454710,60.08620879,REPUBLICAN
2010,NEW HAMPSHIRE,US SENATE,167545,454710,36.84656154,DEMOCRAT
2010,NEW HAMPSHIRE,US SENATE,9194,454710,2.021948055,OTHER
2010,NEW YORK,US SENATE,2837684,4757635,59.64484455,DEMOCRAT
2010,NEW YORK,US SENATE,1239605,4763899,26.02080775,REPUBLICAN
2010,NEW YORK,US SENATE,17019,4757635,0.357719749,OTHER
2010,NEW YORK,US SENATE,18414,4757635,0.38704104,LIBERTARIAN
2010,NEW YORK,US SENATE,244385,4757635,5.136690814,OTHER
2010,NEW YORK,US SENATE,4516,4757635,0.094921111,OTHER
2010,NEW YORK,US SENATE,24871,4763899,0.522072361,LIBERTARIAN
2010,NEW YORK,US SENATE,1338308,4757635,28.12969049,REPUBLICAN
2010,NEW YORK,US SENATE,240818,4763899,5.055060991,OTHER
2010,NEW YORK,US SENATE,42341,4763899,0.888788784,OTHER
2010,NEW YORK,US SENATE,3047880,4763899,63.97868637,DEMOCRAT
2010,NEW YORK,US SENATE,250033,4757635,5.255405259,OTHER
2010,NEW YORK,US SENATE,35489,4757635,0.745937845,OTHER
2010,NEW YORK,US SENATE,168384,4763899,3.534583752,OTHER
2010,NEW YORK,US SENATE,11787,4757635,0.247749144,OTHER
2010,NORTH CAROLINA,US SENATE,1145074,2660079,43.04661628,DEMOCRAT
2010,NORTH CAROLINA,US SENATE,1272,2660079,0.047818129,OTHER
2010,NORTH CAROLINA,US SENATE,55687,2660079,2.093434067,LIBERTARIAN
2010,NORTH CAROLINA,US SENATE,1458046,2660079,54.81213152,REPUBLICAN
2010,NORTH DAKOTA,US SENATE,3890,238534,1.630794771,LIBERTARIAN
2010,NORTH DAKOTA,US SENATE,52955,238534,22.20018949,DEMOCRAT
2010,NORTH DAKOTA,US SENATE,181689,238534,76.16901574,REPUBLICAN
2010,OHIO,US SENATE,1503297,3815098,39.40388949,DEMOCRAT
2010,OHIO,US SENATE,648,3815098,0.016985147,OTHER
2010,OHIO,US SENATE,2168742,3815098,56.84629857,REPUBLICAN
2010,OHIO,US SENATE,50101,3815098,1.313229699,OTHER
2010,OHIO,US SENATE,26454,3815098,0.693402896,OTHER
2010,OHIO,US SENATE,65856,3815098,1.72619419,OTHER
2010,OKLAHOMA,US SENATE,25048,1017151,2.462564555,OTHER
2010,OKLAHOMA,US SENATE,718482,1017151,70.63670979,REPUBLICAN
2010,OKLAHOMA,US SENATE,265814,1017151,26.13318966,DEMOCRAT
2010,OKLAHOMA,US SENATE,7807,1017151,0.76753599,OTHER
2010,OREGON,US SENATE,18940,1442588,1.312918172,OTHER
2010,OREGON,US SENATE,566199,1442588,39.24883612,REPUBLICAN
2010,OREGON,US SENATE,825507,1442588,57.2240307,DEMOCRAT
2010,OREGON,US SENATE,16028,1442588,1.111058736,LIBERTARIAN
2010,OREGON,US SENATE,1448,1442588,0.100375159,OTHER
2010,OREGON,US SENATE,14466,1442588,1.002781113,OTHER
2010,PENNSYLVANIA,US SENATE,2028945,3977661,51.00849469,REPUBLICAN
2010,PENNSYLVANIA,US SENATE,1948716,3977661,48.99150531,DEMOCRAT
2010,SOUTH CAROLINA,US SENATE,21953,1318794,1.664626924,OTHER
2010,SOUTH CAROLINA,US SENATE,121472,1318794,9.2108396,OTHER
2010,SOUTH CAROLINA,US SENATE,364598,1318794,27.64631929,DEMOCRAT
2010,SOUTH CAROLINA,US SENATE,810771,1318794,61.47821419,REPUBLICAN
2010,SOUTH DAKOTA,US SENATE,227947,227947,100,REPUBLICAN
2010,UTAH,US SENATE,33095,585230,5.655041608,OTHER
2010,UTAH,US SENATE,360403,585230,61.58313825,REPUBLICAN
2010,UTAH,US SENATE,191732,585230,32.76182014,DEMOCRAT
2010,VERMONT,US SENATE,2356,235178,1.001794386,OTHER
2010,VERMONT,US SENATE,72699,235178,30.91233023,REPUBLICAN
2010,VERMONT,US SENATE,3544,235178,1.506943677,OTHER
2010,VERMONT,US SENATE,1021,235178,0.434139248,OTHER
2010,VERMONT,US SENATE,151281,235178,64.32616996,DEMOCRAT
2010,VERMONT,US SENATE,113,235178,0.048048712,OTHER
2010,VERMONT,US SENATE,1433,235178,0.609325702,OTHER
2010,VERMONT,US SENATE,2731,235178,1.161248076,OTHER
2010,WASHINGTON,US SENATE,1314930,2511094,52.36482585,DEMOCRAT
2010,WASHINGTON,US SENATE,1196164,2511094,47.63517415,REPUBLICAN
2010,WEST VIRGINIA,US SENATE,6425,529948,1.212383102,OTHER
2010,WEST VIRGINIA,US SENATE,10152,529948,1.91565965,OTHER
2010,WEST VIRGINIA,US SENATE,283358,529948,53.4690196,DEMOCRAT
2010,WEST VIRGINIA,US SENATE,230013,529948,43.40293765,REPUBLICAN
2010,WISCONSIN,US SENATE,23473,2171331,1.081041997,OTHER
2010,WISCONSIN,US SENATE,1020958,2171331,47.01991543,DEMOCRAT
2010,WISCONSIN,US SENATE,134,2171331,0.00617133,REPUBLICAN
2010,WISCONSIN,US SENATE,638,2171331,0.029382899,OTHER
2010,WISCONSIN,US SENATE,1125999,2171331,51.85754728,REPUBLICAN
2010,WISCONSIN,US SENATE,129,2171331,0.005941056,OTHER
2012,ARIZONA,US SENATE,102109,2243422,4.551484295,LIBERTARIAN
2012,ARIZONA,US SENATE,1104457,2243422,49.23090707,REPUBLICAN
2012,ARIZONA,US SENATE,290,2243422,0.012926681,OTHER
2012,ARIZONA,US SENATE,24,2243422,0.001069794,OTHER
2012,ARIZONA,US SENATE,1036542,2243422,46.20361216,DEMOCRAT
2012,CALIFORNIA,US SENATE,7864624,12578511,62.52428447,DEMOCRAT
2012,CALIFORNIA,US SENATE,4713887,12578511,37.47571553,REPUBLICAN
2012,CONNECTICUT,US SENATE,25045,1511764,1.656673925,LIBERTARIAN
2012,CONNECTICUT,US SENATE,19,1511764,0.00125681,OTHER
2012,CONNECTICUT,US SENATE,8,1511764,0.000529183,OTHER
2012,CONNECTICUT,US SENATE,6414,1511764,0.424272572,OTHER
2012,CONNECTICUT,US SENATE,40,1511764,0.002645916,OTHER
2012,CONNECTICUT,US SENATE,388,1511764,0.025665382,OTHER
2012,CONNECTICUT,US SENATE,792983,1511764,52.4541529,DEMOCRAT
2012,CONNECTICUT,US SENATE,35778,1511764,2.366639237,OTHER
2012,CONNECTICUT,US SENATE,46520,1511764,3.07719988,OTHER
2012,CONNECTICUT,US SENATE,604569,1511764,39.9909642,REPUBLICAN
2012,DELAWARE,US SENATE,265415,399606,66.41917289,DEMOCRAT
2012,DELAWARE,US SENATE,3191,399606,0.798536559,OTHER
2012,DELAWARE,US SENATE,15300,399606,3.82877134,OTHER
2012,DELAWARE,US SENATE,115700,399606,28.95351922,REPUBLICAN
2012,FLORIDA,US SENATE,4523451,8189946,55.23175611,DEMOCRAT
2012,FLORIDA,US SENATE,19,8189946,0.000231992,OTHER
2012,FLORIDA,US SENATE,12,8189946,0.000146521,OTHER
2012,FLORIDA,US SENATE,126079,8189946,1.53943628,OTHER
2012,FLORIDA,US SENATE,82089,8189946,1.002314301,OTHER
2012,FLORIDA,US SENATE,2,8189946,2.44202E-05,OTHER
2012,FLORIDA,US SENATE,9,8189946,0.000109891,OTHER
2012,FLORIDA,US SENATE,3458267,8189946,42.22576071,REPUBLICAN
2012,FLORIDA,US SENATE,18,8189946,0.000219782,OTHER
2012,HAWAII,US SENATE,77,437159,0.017613729,OTHER
2012,HAWAII,US SENATE,160994,437159,36.82733285,REPUBLICAN
2012,HAWAII,US SENATE,6599,437159,1.50951942,OTHER
2012,HAWAII,US SENATE,269489,437159,61.645534,DEMOCRAT
2012,INDIANA,US SENATE,1133621,2560102,44.28030602,REPUBLICAN
2012,INDIANA,US SENATE,1281181,2560102,50.04413887,DEMOCRAT
2012,INDIANA,US SENATE,145282,2560102,5.674852018,LIBERTARIAN
2012,INDIANA,US SENATE,15,2560102,0.000585914,OTHER
2012,INDIANA,US SENATE,3,2560102,0.000117183,OTHER
2012,MAINE,US SENATE,5807,724720,0.801274975,OTHER
2012,MAINE,US SENATE,10289,724720,1.41972072,OTHER
2012,MAINE,US SENATE,370580,724720,51.13423115,OTHER
2012,MAINE,US SENATE,24121,724720,3.328319903,OTHER
2012,MAINE,US SENATE,92900,724720,12.81874379,DEMOCRAT
2012,MAINE,US SENATE,215399,724720,29.72168562,REPUBLICAN
2012,MAINE,US SENATE,5624,724720,0.776023844,OTHER
2012,MARYLAND,US SENATE,1474028,2633234,55.97785841,DEMOCRAT
2012,MARYLAND,US SENATE,151,2633234,0.005734394,OTHER
2012,MARYLAND,US SENATE,2346,2633234,0.089091968,OTHER
2012,MARYLAND,US SENATE,693291,2633234,26.32849948,REPUBLICAN
2012,MARYLAND,US SENATE,430934,2633234,16.3651996,OTHER
2012,MARYLAND,US SENATE,163,2633234,0.006190107,OTHER
2012,MARYLAND,US SENATE,48,2633234,0.001822854,OTHER
2012,MARYLAND,US SENATE,21,2633234,0.000797498,OTHER
2012,MARYLAND,US SENATE,32252,2633234,1.224805695,LIBERTARIAN
2012,MASSACHUSETTS,US SENATE,27643,3184196,0.868131233,OTHER
2012,MASSACHUSETTS,US SENATE,1458048,3184196,45.79014608,REPUBLICAN
2012,MASSACHUSETTS,US SENATE,1696346,3184196,53.27391907,DEMOCRAT
2012,MASSACHUSETTS,US SENATE,2159,3184196,0.067803615,OTHER
2012,MICHIGAN,US SENATE,10,4652918,0.000214919,OTHER
2012,MICHIGAN,US SENATE,2735826,4652918,58.79807037,DEMOCRAT
2012,MICHIGAN,US SENATE,7,4652918,0.000150443,OTHER
2012,MICHIGAN,US SENATE,27890,4652918,0.599408801,OTHER
2012,MICHIGAN,US SENATE,26038,4652918,0.559605822,OTHER
2012,MICHIGAN,US SENATE,11229,4652918,0.241332428,OTHER
2012,MICHIGAN,US SENATE,1767386,4652918,37.9844648,REPUBLICAN
2012,MICHIGAN,US SENATE,48,4652918,0.001031611,OTHER
2012,MICHIGAN,US SENATE,4,4652918,8.59676E-05,OTHER
2012,MICHIGAN,US SENATE,84480,4652918,1.815634834,LIBERTARIAN
2012,MINNESOTA,US SENATE,2582,2843207,0.090812945,OTHER
2012,MINNESOTA,US SENATE,30531,2843207,1.073822624,OTHER
2012,MINNESOTA,US SENATE,13986,2843207,0.491909312,OTHER
2012,MINNESOTA,US SENATE,867974,2843207,30.52799181,REPUBLICAN
2012,MINNESOTA,US SENATE,1854595,2843207,65.22898262,DEMOCRAT
2012,MINNESOTA,US SENATE,73539,2843207,2.586480689,OTHER
2012,MISSISSIPPI,US SENATE,503467,1241568,40.55090015,DEMOCRAT
2012,MISSISSIPPI,US SENATE,13194,1241568,1.062688471,OTHER
2012,MISSISSIPPI,US SENATE,709626,1241568,57.15562901,REPUBLICAN
2012,MISSISSIPPI,US SENATE,15281,1241568,1.230782366,OTHER
2012,MISSOURI,US SENATE,4,2725793,0.000146746,OTHER
2012,MISSOURI,US SENATE,5,2725793,0.000183433,OTHER
2012,MISSOURI,US SENATE,6,2725793,0.000220119,OTHER
2012,MISSOURI,US SENATE,1066159,2725793,39.11371847,REPUBLICAN
2012,MISSOURI,US SENATE,1494125,2725793,54.81432376,DEMOCRAT
2012,MISSOURI,US SENATE,2,2725793,7.33731E-05,OTHER
2012,MISSOURI,US SENATE,9,2725793,0.000330179,OTHER
2012,MISSOURI,US SENATE,15,2725793,0.000550299,OTHER
2012,MISSOURI,US SENATE,165468,2725793,6.070453626,LIBERTARIAN
2012,MONTANA,US SENATE,31892,486066,6.561248884,LIBERTARIAN
2012,MONTANA,US SENATE,236123,486066,48.57838236,DEMOCRAT
2012,MONTANA,US SENATE,218051,486066,44.86036876,REPUBLICAN
2012,NEBRASKA,US SENATE,332979,788572,42.22556723,DEMOCRAT
2012,NEBRASKA,US SENATE,455593,788572,57.77443277,REPUBLICAN
2012,NEVADA,US SENATE,48792,997805,4.889933404,OTHER
2012,NEVADA,US SENATE,457656,997805,45.86627648,REPUBLICAN
2012,NEVADA,US SENATE,446080,997805,44.70612996,DEMOCRAT
2012,NEVADA,US SENATE,45277,997805,4.537660164,OTHER
2012,NEW JERSEY,US SENATE,15801,3376649,0.467949141,OTHER
2012,NEW JERSEY,US SENATE,3532,3376649,0.104600745,OTHER
2012,NEW JERSEY,US SENATE,2249,3376649,0.066604495,OTHER
2012,NEW JERSEY,US SENATE,1987680,3376649,58.86546099,DEMOCRAT
2012,NEW JERSEY,US SENATE,1329534,3376649,39.37436198,REPUBLICAN
2012,NEW JERSEY,US SENATE,3593,3376649,0.106407269,OTHER
2012,NEW JERSEY,US SENATE,9359,3376649,0.277168281,OTHER
2012,NEW JERSEY,US SENATE,16803,3376649,0.497623531,LIBERTARIAN
2012,NEW JERSEY,US SENATE,3834,3376649,0.113544523,OTHER
2012,NEW JERSEY,US SENATE,2198,3376649,0.065094121,OTHER
2012,NEW JERSEY,US SENATE,2066,3376649,0.06118492,OTHER
2012,NEW MEXICO,US SENATE,395717,775793,51.0080653,DEMOCRAT
2012,NEW MEXICO,US SENATE,28199,775793,3.634861361,OTHER
2012,NEW MEXICO,US SENATE,351260,775793,45.27754182,REPUBLICAN
2012,NEW MEXICO,US SENATE,617,775793,0.079531525,OTHER
2012,NEW YORK,US SENATE,1514647,7116628,21.28321166,REPUBLICAN
2012,NEW YORK,US SENATE,31894,7116628,0.448161686,LIBERTARIAN
2012,NEW YORK,US SENATE,250580,7116628,3.521049576,OTHER
2012,NEW YORK,US SENATE,42442,7116628,0.596377948,OTHER
2012,NEW YORK,US SENATE,21985,7116628,0.308924395,OTHER
2012,NEW YORK,US SENATE,240819,7116628,3.383891922,OTHER
2012,NEW YORK,US SENATE,138255,7116628,1.942703764,OTHER
2012,NEW YORK,US SENATE,455963,7116628,6.40700905,OTHER
2012,NEW YORK,US SENATE,4420043,7116628,62.10867,DEMOCRAT
2012,NORTH DAKOTA,US SENATE,158401,321144,49.32397927,REPUBLICAN
2012,NORTH DAKOTA,US SENATE,1406,321144,0.43780983,OTHER
2012,NORTH DAKOTA,US SENATE,161337,321144,50.2382109,DEMOCRAT
2012,OHIO,US SENATE,2435712,5449018,44.70001751,REPUBLICAN
2012,OHIO,US SENATE,250616,5449018,4.599287431,OTHER
2012,OHIO,US SENATE,2762690,5449018,50.70069506,DEMOCRAT
2012,PENNSYLVANIA,US SENATE,96926,5627422,1.722387267,LIBERTARIAN
2012,PENNSYLVANIA,US SENATE,2509132,5627422,44.58759268,REPUBLICAN
2012,PENNSYLVANIA,US SENATE,3021364,5627422,53.69002005,DEMOCRAT
2012,RHODE ISLAND,US SENATE,933,418189,0.223104864,OTHER
2012,RHODE ISLAND,US SENATE,271034,418189,64.8113652,DEMOCRAT
2012,RHODE ISLAND,US SENATE,146222,418189,34.96552994,REPUBLICAN
2012,TENNESSEE,US SENATE,6523,2321477,0.280984907,OTHER
2012,TENNESSEE,US SENATE,409,2321477,0.017618094,OTHER
2012,TENNESSEE,US SENATE,18,2321477,0.000775368,OTHER
2012,TENNESSEE,US SENATE,2,2321477,8.6152E-05,OTHER
2012,TENNESSEE,US SENATE,20936,2321477,0.901839648,OTHER
2012,TENNESSEE,US SENATE,117,2321477,0.005039895,OTHER
2012,TENNESSEE,US SENATE,1506443,2321477,64.89157549,REPUBLICAN
2012,TENNESSEE,US SENATE,8080,2321477,0.348054278,OTHER
2012,TENNESSEE,US SENATE,7148,2321477,0.307907423,OTHER
2012,TENNESSEE,US SENATE,5,2321477,0.00021538,OTHER
2012,TENNESSEE,US SENATE,705882,2321477,30.40659029,DEMOCRAT
2012,TENNESSEE,US SENATE,12,2321477,0.000516912,OTHER
2012,TENNESSEE,US SENATE,18620,2321477,0.802075575,OTHER
2012,TENNESSEE,US SENATE,8085,2321477,0.348269658,OTHER
2012,TENNESSEE,US SENATE,38472,2321477,1.657220812,OTHER
2012,TENNESSEE,US SENATE,14,2321477,0.000603064,OTHER
2012,TENNESSEE,US SENATE,470,2321477,0.020245731,OTHER
2012,TENNESSEE,US SENATE,23,2321477,0.000990749,OTHER
2012,TENNESSEE,US SENATE,218,2321477,0.009390573,OTHER
2012,TEXAS,US SENATE,162354,7864822,2.064306096,LIBERTARIAN
2012,TEXAS,US SENATE,4440137,7864822,56.45565786,REPUBLICAN
2012,TEXAS,US SENATE,3194927,7864822,40.62300456,DEMOCRAT
2012,TEXAS,US SENATE,67404,7864822,0.857031475,OTHER
2012,UTAH,US SENATE,1,1006901,9.93146E-05,OTHER
